ref, y_hat, u
27.000000, 27.040935, 6.018049
27.000000, 27.037059, 6.015521
27.000000, 27.030491, 6.011076
27.000000, 27.025107, 6.007432
27.000000, 27.023130, 6.006164
27.000000, 27.020996, 6.004776
27.000000, 27.019119, 6.003557
27.000000, 27.017466, 6.002488
27.000000, 27.016012, 6.001550
27.000000, 27.011181, 5.998224
27.000000, 27.006929, 5.995282
27.000000, 27.003188, 5.992679
27.000000, 27.002658, 5.992322
27.000000, 27.002192, 5.992006
27.000000, 27.001781, 5.991728
27.000000, 27.000236, 5.990647
27.000000, 26.998087, 5.989134
27.000000, 26.991855, 5.984731
27.000000, 26.986371, 5.980824
27.000000, 26.981545, 5.977353
27.000000, 26.985191, 5.979831
27.000000, 26.988399, 5.982019
27.000000, 26.991222, 5.983951
27.000000, 26.990944, 5.983711
27.000000, 26.988332, 5.981824
27.000000, 26.986033, 5.980145
27.000000, 26.984405, 5.978927
27.000000, 26.982972, 5.977839
27.000000, 26.981711, 5.976865
27.000000, 26.982574, 5.977382
27.000000, 26.984912, 5.978944
27.000000, 26.985392, 5.979206
27.000000, 26.981078, 5.976092
27.000000, 26.982017, 5.976659
27.000000, 26.968637, 5.967137
27.000000, 26.956863, 5.958679
27.000000, 26.959524, 5.960339
27.000000, 26.961866, 5.961788
27.000000, 26.961559, 5.961381
27.000000, 26.961289, 5.960999
27.000000, 26.961052, 5.960637
27.000000, 26.960843, 5.960295
27.000000, 26.964210, 5.962474
27.000000, 26.967568, 5.964662
27.000000, 26.973286, 5.968531
27.000000, 26.978317, 5.971944
27.000000, 26.979982, 5.973010
27.000000, 26.980659, 5.973387
27.000000, 26.981254, 5.973709
27.000000, 26.981777, 5.973985
27.000000, 26.983817, 5.975331
27.000000, 26.986400, 5.977072
27.000000, 26.988674, 5.978607
27.000000, 26.990675, 5.979961
27.000000, 26.989674, 5.979208
27.000000, 26.987214, 5.977423
27.000000, 26.985049, 5.975833
27.000000, 26.981171, 5.973024
27.000000, 26.977758, 5.970524
27.000000, 26.981464, 5.973025
27.000000, 26.984725, 5.975231
27.000000, 26.985226, 5.975508
27.000000, 26.985668, 5.975746
27.000000, 26.984083, 5.974557
27.000000, 26.982689, 5.973494
27.000000, 26.976332, 5.968926
27.000000, 26.970737, 5.964864
27.000000, 26.970944, 5.964863
27.000000, 26.973889, 5.966794
27.000000, 26.976480, 5.968490
27.000000, 26.978761, 5.969980
27.000000, 26.980767, 5.971289
27.000000, 26.982139, 5.972159
27.000000, 26.983345, 5.972921
27.000000, 26.985196, 5.974143
27.000000, 26.987615, 5.975773
27.000000, 26.989348, 5.976934
27.000000, 26.990874, 5.977956
27.000000, 26.991821, 5.978578
27.000000, 26.988709, 5.976343
27.000000, 26.985970, 5.974356
27.000000, 26.983560, 5.972587
27.000000, 26.985386, 5.973791
27.000000, 26.986992, 5.974851
27.000000, 26.988405, 5.975782
27.000000, 26.989649, 5.976601
27.000000, 26.990744, 5.977321
27.000000, 26.988550, 5.975728
27.000000, 26.986620, 5.974310
27.000000, 26.988867, 5.975828
27.000000, 26.990845, 5.977166
27.000000, 26.992585, 5.978348
27.000000, 26.994117, 5.979390
27.000000, 26.992702, 5.978364
27.000000, 26.991458, 5.977450
27.000000, 26.986810, 5.974131
27.000000, 26.986273, 5.973686
27.000000, 26.990140, 5.976344
27.000000, 26.994333, 5.979250
27.000000, 26.997233, 5.981267
27.000000, 26.999786, 5.983052
27.000000, 26.996507, 5.980740
27.000000, 26.993622, 5.978688
27.000000, 26.991083, 5.976866
27.000000, 26.995557, 5.979976
27.000000, 26.999889, 5.983008
27.000000, 27.003701, 5.985695
27.000000, 27.007056, 5.988078
27.000000, 27.001326, 5.984074
27.000000, 26.991154, 5.976909
27.000000, 26.982202, 5.970554
27.000000, 26.974325, 5.964912
27.000000, 26.969366, 5.961287
27.000000, 26.968554, 5.960562
27.000000, 26.967839, 5.959900
27.000000, 26.967210, 5.959296
27.000000, 26.957975, 5.952621
27.000000, 26.949848, 5.946682
27.000000, 26.942696, 5.941389
27.000000, 26.938770, 5.938335
27.000000, 26.937683, 5.937262
27.000000, 26.937121, 5.936555
27.000000, 26.936627, 5.935892
27.000000, 26.935797, 5.934990
27.000000, 26.907443, 5.914679
27.000000, 26.882492, 5.896626
27.000000, 26.860535, 5.880558
27.000000, 26.869231, 5.885992
27.000000, 26.876883, 5.890733
27.000000, 26.883617, 5.894865
27.000000, 26.889543, 5.898461
27.000000, 26.873054, 5.886283
27.000000, 26.852624, 5.871245
27.000000, 26.834645, 5.857834
27.000000, 26.818824, 5.845853
